58.074010;8.033380;;
58.047170;7.737790;;
58.120190;8.069950;;
58.052220;7.723380;;
58.129290;8.041940;;
58.110730;8.176520;;
58.066490;7.886840;;
58.066490;7.886840;;
59.241100;10.476870;;
58.025540;7.298580;;
58.024230;7.302380;;
58.024230;7.302380;;
58.233250;8.396900;;
58.002930;7.442970;;
58.982570;5.734510;;
58.982500;5.735350;;
58.982500;5.735350;;
58.982500;5.735350;;
58.953310;5.841930;;
57.983960;7.542280;;
58.220240;8.393390;;
60.168430;5.190700;;
58.095570;8.005800;;
58.105950;8.092480;;
58.104260;8.095390;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
60.532640;5.263240;;
57.981540;7.600200;;
58.007270;7.395020;;
58.007170;7.397610;;
58.093970;8.006970;;
58.055080;8.016230;;
58.007640;7.393810;;
57.981480;7.599310;;
58.007650;7.394270;;
58.007520;7.394810;;
58.007500;7.395420;;
58.007440;7.396120;;
58.007410;7.396880;;
57.999310;7.542490;;
58.048440;7.781320;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
58.005920;7.502460;;
59.248280;5.853290;;
58.076670;8.013430;;
57.980800;7.603930;;
58.032340;7.221290;;
58.224160;8.389940;;
58.418150;8.780490;;
57.979700;7.606030;;
58.000350;7.356300;;
58.076530;8.011420;;
58.120650;7.047150;;
58.078200;8.011880;;
57.990560;7.551400;;
58.055720;7.854510;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
58.048440;7.781320;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
60.421360;5.087620;;
58.307210;8.582830;;
58.307210;8.582830;;
58.307210;8.582830;;
58.307210;8.582830;;
58.307210;8.582830;;
58.307210;8.582830;;
58.080370;7.972230;;
58.080370;7.972230;;
58.080370;7.972230;;
58.094550;7.994540;;
58.094550;7.994540;;
58.094550;7.994540;;
58.094550;7.994540;;
58.094550;7.994540;;
58.062510;8.020180;;
58.062510;8.020180;;
58.062510;8.020180;;
58.062510;8.020180;;
58.062510;8.020180;;
58.062510;8.020180;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
59.674700;10.566430;;
59.674700;10.566430;;
59.674700;10.566430;;
58.416380;6.005030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.436790;8.804030;;
58.007060;7.722200;;
58.093560;7.978610;;
58.074040;8.007740;;
58.074040;8.007740;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.001450;7.625140;;
58.431130;8.799020;;
58.431130;8.799020;;
58.429240;8.800320;;
58.429240;8.800320;;
58.429240;8.800320;;
58.429240;8.800320;;
58.429240;8.800320;;
58.095570;7.986340;;
58.095570;7.986340;;
58.095570;7.986340;;
58.095570;7.986340;;
58.095570;7.986340;;
58.095570;7.986340;;
58.095570;7.986340;;
58.095570;7.986340;;
58.095570;7.986340;;
58.096480;7.986740;;
58.096480;7.986740;;
58.096480;7.986740;;
58.096480;7.986740;;
58.096480;7.986740;;
58.096480;7.986740;;
58.096480;7.986740;;
58.096480;7.986740;;
58.096480;7.986740;;
58.079630;8.005160;;
58.079630;8.005160;;
60.421360;5.087620;;
58.307210;8.582830;;
58.080370;7.972230;;
58.062510;8.020180;;
58.429240;8.800320;;
58.429240;8.800320;;
58.080370;7.972230;;
58.078770;8.008500;;
58.078770;8.008500;;
58.041790;7.673360;;
58.983340;10.208560;;
58.056440;7.799270;;
58.074400;8.033880;;
58.075440;8.032850;;
58.010910;7.437590;;
58.011080;7.437700;;
58.011000;7.437760;;
58.056470;7.799250;;
58.066830;7.854830;;
58.066510;7.853730;;
58.042030;7.672030;;
58.107950;8.093880;;
59.425440;5.239360;;
63.432470;9.091290;;
63.431200;9.089530;;
58.004960;7.441860;;
58.106230;8.156460;;
58.114990;8.167960;;
58.116120;8.163340;;
57.985900;7.566110;;
57.986220;7.564540;;
57.986620;7.566200;;
58.082180;6.824740;;
58.056380;7.798330;;
58.056300;7.798470;;
58.056610;7.800680;;
58.114540;8.163540;;
58.076840;8.013390;;
58.056330;7.799120;;
58.056250;7.798160;;
58.056700;7.803090;;
58.336130;8.597000;;
58.094540;6.806380;;
58.064570;8.031280;;
58.111120;8.054670;;
58.110480;7.996530;;
58.110050;7.995310;;
58.111170;7.992960;;
58.075380;8.033800;;
58.010240;7.437500;;
58.004200;7.442510;;
58.081430;6.833190;;
58.521640;8.942050;;
58.522320;8.942140;;
58.120000;8.068710;;
58.050680;7.726030;;
58.110460;8.054670;;
58.067300;8.032220;;
58.066520;7.887650;;
58.066280;7.888350;;
58.066520;7.887650;;
58.066280;7.888350;;
58.419770;8.771170;;
58.419770;8.771170;;
58.509480;8.923450;;
58.509480;8.923450;;
58.418010;8.781600;;
58.418010;8.781600;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.514960;8.923560;;
58.092030;8.011830;;
58.092030;8.011830;;
58.092030;8.011830;;
58.092030;8.011830;;
58.020620;7.723310;;
58.020620;7.723310;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
58.049330;7.778070;;
